fact_id,vintage_id,car_reference,sale_quantity,sale_price,Brand,Model,Year,Engine Size,Top Speed,Horsepower,Country
355,24,27,1,5360,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
356,7,332,1,47117,Dodge,Challenger T/A,1970,5.6L,205,290,USA
357,4,22,4,16259,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
358,3,100,4,40386,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
359,31,369,3,6078,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
360,33,157,1,23263,Maserati,Bora,1973,4.7L,265,310,Italy
361,13,111,2,12575,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
362,33,365,4,8020,Maserati,Bora,1973,4.7L,265,310,Italy
363,36,176,1,36156,Toyota,Celica GT,1976,2.2L,185,96,Japan
364,5,122,3,18845,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
365,25,326,3,31470,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
366,44,129,2,20273,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
367,14,347,1,32679,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
368,26,10,1,47817,MG,MGB Roadster,1969,1.8L,170,95,UK
369,12,23,4,34247,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
370,44,217,2,30486,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
371,33,185,3,10639,Maserati,Bora,1973,4.7L,265,310,Italy
372,20,281,4,45339,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
373,29,329,1,32457,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
374,35,204,2,8791,Toyota,2000GT,1969,2.0L,220,150,Japan
375,37,283,1,37491,Datsun,240Z,1971,2.4L,200,151,Japan
376,25,5,3,32006,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
377,45,75,2,31949,Renault,Alpine A110,1973,1.6L,210,138,France
378,13,178,3,25458,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
379,42,207,3,19713,Honda,Civic RS,1975,1.5L,155,76,Japan
380,26,26,2,18075,MG,MGB Roadster,1969,1.8L,170,95,UK
381,51,223,4,30349,Holden,Monaro GTS,1971,5.7L,210,300,Australia
382,27,88,3,28208,Ferrari,308 GTB,1975,3.0L,255,255,Italy
383,44,376,4,11121,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
384,41,350,1,37861,Honda,S600,1966,0.6L,145,57,Japan
385,29,245,3,45514,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
386,28,42,4,21610,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
387,39,364,4,15640,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
388,52,191,4,8648,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
389,43,59,2,14601,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
390,25,25,2,23608,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
391,37,125,4,38038,Datsun,240Z,1971,2.4L,200,151,Japan
392,17,330,1,9007,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
393,38,400,3,38321,Datsun,510,1972,1.6L,165,96,Japan
394,46,195,3,42526,Peugeot,504 Coupe,1972,2.0L,180,104,France
395,5,56,4,24873,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
396,8,280,2,5500,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
397,49,204,2,30527,Saab,Sonett III,1972,1.7L,165,65,Sweden
398,0,223,3,5868,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
399,7,232,4,32306,Dodge,Challenger T/A,1970,5.6L,205,290,USA
400,48,155,1,35738,Volvo,P1800,1969,2.0L,190,118,Sweden
401,17,400,4,26983,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
402,22,349,1,6917,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
403,14,163,2,37545,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
404,6,199,1,15084,Dodge,Charger R/T,1968,7.2L,225,375,USA
405,13,251,4,38718,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
406,49,385,2,36314,Saab,Sonett III,1972,1.7L,165,65,Sweden
407,41,200,4,43712,Honda,S600,1966,0.6L,145,57,Japan
408,28,350,1,17659,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
409,21,100,4,19086,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
410,34,327,2,43466,Fiat,124 Spider,1971,1.6L,170,108,Italy
411,50,173,3,16207,Opel,GT,1971,1.9L,185,102,Germany
412,34,174,1,6777,Fiat,124 Spider,1971,1.6L,170,108,Italy
413,29,339,3,24014,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
414,31,66,1,31778,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
415,33,377,4,5492,Maserati,Bora,1973,4.7L,265,310,Italy
416,50,284,4,6930,Opel,GT,1971,1.9L,185,102,Germany
417,8,136,4,32930,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
418,0,310,1,41391,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
419,6,155,2,28055,Dodge,Charger R/T,1968,7.2L,225,375,USA
420,44,257,4,19877,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
421,11,187,3,40527,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
422,52,269,3,49598,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
423,52,270,2,31416,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
424,18,300,3,33742,BMW,2002 Turbo,1974,2.0L,210,170,Germany
425,23,94,1,10184,Aston Martin,DB6,1966,4.0L,240,282,UK
426,12,9,3,8774,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
427,47,231,1,7419,Citroen,SM,1971,2.7L,220,170,France
428,22,405,2,8492,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
429,36,250,3,42870,Toyota,Celica GT,1976,2.2L,185,96,Japan
430,44,388,2,28637,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
431,50,248,2,28058,Opel,GT,1971,1.9L,185,102,Germany
432,33,242,2,12850,Maserati,Bora,1973,4.7L,265,310,Italy
433,26,25,4,46735,MG,MGB Roadster,1969,1.8L,170,95,UK
434,44,280,3,31726,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
435,40,330,3,44211,Mazda,RX-3,1973,1.1L,190,130,Japan
436,49,321,2,35963,Saab,Sonett III,1972,1.7L,165,65,Sweden
437,4,240,1,30342,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
438,20,199,4,10113,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
439,52,358,1,33870,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
440,52,290,3,32451,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
441,10,89,2,44587,Cadillac,Eldorado,1976,8.2L,180,215,USA
442,16,117,2,27197,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
443,2,260,2,14426,Ford,Thunderbird,1967,7.0L,205,345,USA
444,24,60,2,43203,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
445,18,300,3,33695,BMW,2002 Turbo,1974,2.0L,210,170,Germany
446,46,61,1,25592,Peugeot,504 Coupe,1972,2.0L,180,104,France
447,38,213,3,48560,Datsun,510,1972,1.6L,165,96,Japan
448,36,64,1,8628,Toyota,Celica GT,1976,2.2L,185,96,Japan
449,48,332,4,28874,Volvo,P1800,1969,2.0L,190,118,Sweden
450,10,85,3,33687,Cadillac,Eldorado,1976,8.2L,180,215,USA
451,48,107,1,22447,Volvo,P1800,1969,2.0L,190,118,Sweden
452,30,69,1,25984,Lamborghini,Espada,1970,3.9L,245,325,Italy
453,1,257,1,30950,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
454,42,247,1,47877,Honda,Civic RS,1975,1.5L,155,76,Japan
455,23,87,4,11928,Aston Martin,DB6,1966,4.0L,240,282,UK
456,4,88,2,35655,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
457,25,342,2,17428,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
458,22,3,3,27617,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
459,21,52,1,16294,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
460,32,306,1,42980,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
461,28,121,1,45082,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
462,44,400,4,20699,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
463,14,405,4,41341,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
464,12,118,3,46445,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
465,18,364,4,39575,BMW,2002 Turbo,1974,2.0L,210,170,Germany
466,23,314,4,21443,Aston Martin,DB6,1966,4.0L,240,282,UK
467,50,78,2,20339,Opel,GT,1971,1.9L,185,102,Germany
468,39,212,1,9586,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
469,4,401,3,43155,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
470,41,367,4,14441,Honda,S600,1966,0.6L,145,57,Japan
471,6,57,1,13693,Dodge,Charger R/T,1968,7.2L,225,375,USA
472,32,34,2,31983,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
473,21,335,4,46666,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
474,46,289,3,41979,Peugeot,504 Coupe,1972,2.0L,180,104,France
475,43,8,3,31467,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
476,47,401,1,15912,Citroen,SM,1971,2.7L,220,170,France
477,9,53,4,42960,Pontiac,GTO Judge,1969,6.6L,215,366,USA
478,13,213,3,7349,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
479,3,185,4,44105,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
480,31,268,3,21664,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
481,24,396,4,23300,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
482,23,144,4,47250,Aston Martin,DB6,1966,4.0L,240,282,UK
483,26,233,3,42828,MG,MGB Roadster,1969,1.8L,170,95,UK
484,39,246,4,40516,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
485,17,210,3,21455,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
486,49,178,1,43395,Saab,Sonett III,1972,1.7L,165,65,Sweden
487,40,111,3,49043,Mazda,RX-3,1973,1.1L,190,130,Japan
488,33,198,1,12772,Maserati,Bora,1973,4.7L,265,310,Italy
489,16,39,1,41050,Mercedes-Benz,280SL,1971,2.8L,200,170,Germany
490,45,274,1,29625,Renault,Alpine A110,1973,1.6L,210,138,France
491,23,329,1,12246,Aston Martin,DB6,1966,4.0L,240,282,UK
492,51,206,4,9727,Holden,Monaro GTS,1971,5.7L,210,300,Australia
493,39,294,1,40427,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
494,48,286,2,37185,Volvo,P1800,1969,2.0L,190,118,Sweden
495,17,295,4,40150,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
496,28,345,2,33398,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
497,2,43,2,36025,Ford,Thunderbird,1967,7.0L,205,345,USA
498,26,205,4,37962,MG,MGB Roadster,1969,1.8L,170,95,UK
499,33,11,4,16632,Maserati,Bora,1973,4.7L,265,310,Italy
500,8,205,2,40837,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
501,45,167,3,38771,Renault,Alpine A110,1973,1.6L,210,138,France
502,19,144,1,18907,BMW,3.0 CSL,1973,3.0L,220,206,Germany
503,1,269,2,15713,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
504,4,95,3,14390,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
505,42,7,2,5722,Honda,Civic RS,1975,1.5L,155,76,Japan
506,7,58,2,37171,Dodge,Challenger T/A,1970,5.6L,205,290,USA
507,44,82,1,47542,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
508,4,224,4,26017,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
509,5,117,1,26625,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
510,46,44,1,14896,Peugeot,504 Coupe,1972,2.0L,180,104,France
511,21,256,1,24007,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
512,36,171,2,36625,Toyota,Celica GT,1976,2.2L,185,96,Japan
513,22,4,3,25573,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
514,17,220,3,27700,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
515,29,275,4,7136,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
516,14,388,1,37580,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
517,41,316,3,40134,Honda,S600,1966,0.6L,145,57,Japan
518,14,98,2,32701,Porsche,911 Carrera RS,1973,2.7L,240,210,Germany
519,30,21,2,10131,Lamborghini,Espada,1970,3.9L,245,325,Italy
520,51,398,2,43012,Holden,Monaro GTS,1971,5.7L,210,300,Australia
521,42,219,1,5382,Honda,Civic RS,1975,1.5L,155,76,Japan
522,21,20,2,42896,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
523,24,264,1,32981,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
524,27,86,2,6064,Ferrari,308 GTB,1975,3.0L,255,255,Italy
525,11,382,4,31310,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
526,12,0,4,27223,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
527,12,218,1,41271,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
528,3,97,1,33498,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
529,7,351,1,7935,Dodge,Challenger T/A,1970,5.6L,205,290,USA
530,49,162,3,39455,Saab,Sonett III,1972,1.7L,165,65,Sweden
531,45,21,2,19519,Renault,Alpine A110,1973,1.6L,210,138,France
532,34,211,4,30006,Fiat,124 Spider,1971,1.6L,170,108,Italy
533,52,72,4,49584,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
534,25,1,1,24827,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
535,33,321,3,33765,Maserati,Bora,1973,4.7L,265,310,Italy
536,5,36,1,49310,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
537,19,173,1,46964,BMW,3.0 CSL,1973,3.0L,220,206,Germany
538,0,167,4,20766,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
539,3,194,4,15762,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
540,51,207,1,48279,Holden,Monaro GTS,1971,5.7L,210,300,Australia
541,51,330,2,36095,Holden,Monaro GTS,1971,5.7L,210,300,Australia
542,20,59,4,24499,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
543,0,357,2,42986,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
544,5,150,4,44166,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
545,1,120,4,32438,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
546,15,207,3,45596,Porsche,914,1974,2.0L,205,100,Germany
547,25,29,4,49099,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
548,23,46,1,42863,Aston Martin,DB6,1966,4.0L,240,282,UK
549,37,195,4,48019,Datsun,240Z,1971,2.4L,200,151,Japan
550,46,189,3,35946,Peugeot,504 Coupe,1972,2.0L,180,104,France
551,10,345,2,10794,Cadillac,Eldorado,1976,8.2L,180,215,USA
552,47,71,2,20974,Citroen,SM,1971,2.7L,220,170,France
553,9,111,1,20667,Pontiac,GTO Judge,1969,6.6L,215,366,USA
554,45,259,2,17169,Renault,Alpine A110,1973,1.6L,210,138,France
555,19,200,2,20553,BMW,3.0 CSL,1973,3.0L,220,206,Germany
556,13,153,2,39132,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
557,44,26,4,12863,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
558,21,201,3,12913,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
559,51,51,2,8126,Holden,Monaro GTS,1971,5.7L,210,300,Australia
560,8,161,3,29717,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
561,0,78,4,48079,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
562,42,299,4,48551,Honda,Civic RS,1975,1.5L,155,76,Japan
563,7,39,1,11163,Dodge,Challenger T/A,1970,5.6L,205,290,USA
564,26,298,4,7018,MG,MGB Roadster,1969,1.8L,170,95,UK
565,18,298,4,25041,BMW,2002 Turbo,1974,2.0L,210,170,Germany
566,6,290,2,11635,Dodge,Charger R/T,1968,7.2L,225,375,USA
567,23,108,1,33498,Aston Martin,DB6,1966,4.0L,240,282,UK
568,25,255,1,30836,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
569,35,63,3,32033,Toyota,2000GT,1969,2.0L,220,150,Japan
570,13,174,2,28521,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
571,4,361,3,33707,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
572,50,18,4,47850,Opel,GT,1971,1.9L,185,102,Germany
573,25,157,2,21341,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
574,45,162,1,35805,Renault,Alpine A110,1973,1.6L,210,138,France
575,12,313,2,18958,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
576,31,61,4,16517,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
577,46,188,4,16875,Peugeot,504 Coupe,1972,2.0L,180,104,France
578,31,79,4,49910,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
579,44,166,3,36544,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
580,19,226,4,11408,BMW,3.0 CSL,1973,3.0L,220,206,Germany
581,30,46,1,11614,Lamborghini,Espada,1970,3.9L,245,325,Italy
582,32,163,4,27959,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
583,3,80,4,11551,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
584,10,401,4,8779,Cadillac,Eldorado,1976,8.2L,180,215,USA
585,28,174,3,12080,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
586,28,307,4,22784,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
587,49,93,1,19677,Saab,Sonett III,1972,1.7L,165,65,Sweden
588,41,261,4,37675,Honda,S600,1966,0.6L,145,57,Japan
589,21,45,3,35414,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
590,41,182,2,10042,Honda,S600,1966,0.6L,145,57,Japan
591,48,313,4,18397,Volvo,P1800,1969,2.0L,190,118,Sweden
592,42,36,3,22914,Honda,Civic RS,1975,1.5L,155,76,Japan
593,2,126,3,31611,Ford,Thunderbird,1967,7.0L,205,345,USA
594,33,117,1,5592,Maserati,Bora,1973,4.7L,265,310,Italy
595,25,376,2,34863,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
596,31,275,4,15071,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
597,12,212,3,31133,Volkswagen,Beetle Classic,1972,1.6L,130,60,Germany
598,47,321,4,24228,Citroen,SM,1971,2.7L,220,170,France
599,24,33,1,24391,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
600,23,350,2,11466,Aston Martin,DB6,1966,4.0L,240,282,UK
601,52,195,4,27838,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
602,6,255,2,21390,Dodge,Charger R/T,1968,7.2L,225,375,USA
603,3,106,1,24746,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
604,28,396,3,5694,Ferrari,Dino 246 GT,1972,2.4L,235,195,Italy
605,1,115,1,48519,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
606,24,340,3,31027,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
607,36,148,2,28043,Toyota,Celica GT,1976,2.2L,185,96,Japan
608,44,271,1,25946,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
609,36,41,4,29362,Toyota,Celica GT,1976,2.2L,185,96,Japan
610,13,28,3,12225,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
611,50,143,3,31396,Opel,GT,1971,1.9L,185,102,Germany
612,8,122,1,9030,Pontiac,Firebird Trans Am,1973,7.5L,205,310,USA
613,24,291,4,18559,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
614,23,292,4,9458,Aston Martin,DB6,1966,4.0L,240,282,UK
615,7,163,2,15698,Dodge,Challenger T/A,1970,5.6L,205,290,USA
616,34,153,4,45090,Fiat,124 Spider,1971,1.6L,170,108,Italy
617,21,295,1,14882,Jaguar,XJ6 Series 1,1972,4.2L,205,170,UK
618,5,264,3,28461,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
619,15,238,4,10058,Porsche,914,1974,2.0L,205,100,Germany
620,27,53,4,44181,Ferrari,308 GTB,1975,3.0L,255,255,Italy
621,15,394,2,29706,Porsche,914,1974,2.0L,205,100,Germany
622,13,169,2,21175,Volkswagen,Karmann Ghia,1971,1.6L,145,50,Germany
623,22,352,3,16170,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
624,29,123,3,37521,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
625,4,377,2,19894,Chevrolet,Chevelle SS,1970,7.4L,215,450,USA
626,32,365,4,48953,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
627,11,386,3,37824,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
628,48,239,4,48146,Volvo,P1800,1969,2.0L,190,118,Sweden
629,45,390,1,6165,Renault,Alpine A110,1973,1.6L,210,138,France
630,32,239,2,12131,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
631,11,164,4,23311,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
632,1,320,2,47538,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
633,41,252,3,46599,Honda,S600,1966,0.6L,145,57,Japan
634,23,15,2,6830,Aston Martin,DB6,1966,4.0L,240,282,UK
635,48,254,3,37273,Volvo,P1800,1969,2.0L,190,118,Sweden
636,41,122,4,5795,Honda,S600,1966,0.6L,145,57,Japan
637,31,325,3,43848,Alfa Romeo,Spider 2000,1978,2.0L,190,128,Italy
638,42,268,1,22070,Honda,Civic RS,1975,1.5L,155,76,Japan
639,40,308,4,44955,Mazda,RX-3,1973,1.1L,190,130,Japan
640,33,370,4,47754,Maserati,Bora,1973,4.7L,265,310,Italy
641,48,25,2,11905,Volvo,P1800,1969,2.0L,190,118,Sweden
642,17,395,4,36912,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
643,35,70,4,8844,Toyota,2000GT,1969,2.0L,220,150,Japan
644,36,177,4,39752,Toyota,Celica GT,1976,2.2L,185,96,Japan
645,26,375,1,36111,MG,MGB Roadster,1969,1.8L,170,95,UK
646,37,262,3,30193,Datsun,240Z,1971,2.4L,200,151,Japan
647,9,352,3,17236,Pontiac,GTO Judge,1969,6.6L,215,366,USA
648,43,86,3,18450,Nissan,Bluebird 610,1974,1.8L,170,105,Japan
649,37,323,2,18432,Datsun,240Z,1971,2.4L,200,151,Japan
650,1,121,1,41452,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
651,1,367,4,23710,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
652,24,152,1,5521,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
653,24,90,4,6090,Mini,Cooper S Mk3,1970,1.3L,160,75,UK
654,44,27,1,29196,Subaru,Leone Coupe,1973,1.4L,150,80,Japan
655,52,159,3,9593,Ford Falcon,GT-HO Phase III,1971,5.8L,225,300,Australia
656,39,245,3,21652,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
657,32,152,3,26393,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
658,22,370,1,38276,Aston Martin,V8 Vantage,1977,5.3L,260,390,UK
659,17,396,4,21677,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
660,9,198,3,22043,Pontiac,GTO Judge,1969,6.6L,215,366,USA
661,38,226,4,23765,Datsun,510,1972,1.6L,165,96,Japan
662,11,73,3,23949,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
663,48,332,4,43865,Volvo,P1800,1969,2.0L,190,118,Sweden
664,11,387,4,46903,Lincoln,Continental Mark IV,1975,7.5L,190,202,USA
665,5,252,2,49130,Chevrolet,Corvette Stingray,1967,5.4L,240,300,USA
666,42,1,1,48323,Honda,Civic RS,1975,1.5L,155,76,Japan
667,0,129,4,26070,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
668,18,282,4,44888,BMW,2002 Turbo,1974,2.0L,210,170,Germany
669,20,230,2,8394,Jaguar,E-Type Series 3,1971,5.3L,240,272,UK
670,50,143,1,42857,Opel,GT,1971,1.9L,185,102,Germany
671,0,355,1,25631,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
672,29,135,1,46436,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
673,34,77,3,36589,Fiat,124 Spider,1971,1.6L,170,108,Italy
674,37,334,4,11543,Datsun,240Z,1971,2.4L,200,151,Japan
675,1,182,4,13250,Ford,Mustang Mach 1,1971,5.8L,210,285,USA
676,32,88,1,5378,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
677,23,92,1,42389,Aston Martin,DB6,1966,4.0L,240,282,UK
678,39,86,2,10173,Mazda,Cosmo Sport,1968,1.0L,185,110,Japan
679,34,334,4,42998,Fiat,124 Spider,1971,1.6L,170,108,Italy
680,27,353,1,6456,Ferrari,308 GTB,1975,3.0L,255,255,Italy
681,10,188,3,26574,Cadillac,Eldorado,1976,8.2L,180,215,USA
682,40,111,1,11306,Mazda,RX-3,1973,1.1L,190,130,Japan
683,17,83,2,8192,Mercedes-Benz,450SL,1975,4.5L,215,225,Germany
684,49,57,4,9986,Saab,Sonett III,1972,1.7L,165,65,Sweden
685,19,231,1,36427,BMW,3.0 CSL,1973,3.0L,220,206,Germany
686,29,45,3,10038,Lamborghini,Urraco P250,1972,2.5L,245,220,Italy
687,46,92,2,16989,Peugeot,504 Coupe,1972,2.0L,180,104,France
688,49,389,4,13074,Saab,Sonett III,1972,1.7L,165,65,Sweden
689,7,139,3,9311,Dodge,Challenger T/A,1970,5.6L,205,290,USA
690,2,207,3,25266,Ford,Thunderbird,1967,7.0L,205,345,USA
691,51,360,2,30842,Holden,Monaro GTS,1971,5.7L,210,300,Australia
692,40,93,1,41125,Mazda,RX-3,1973,1.1L,190,130,Japan
693,19,370,3,40624,BMW,3.0 CSL,1973,3.0L,220,206,Germany
694,42,403,2,15676,Honda,Civic RS,1975,1.5L,155,76,Japan
695,6,45,2,45844,Dodge,Charger R/T,1968,7.2L,225,375,USA
696,25,337,2,29829,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
697,49,28,1,18757,Saab,Sonett III,1972,1.7L,165,65,Sweden
698,47,108,1,11724,Citroen,SM,1971,2.7L,220,170,France
699,3,27,1,43560,Chevrolet,Camaro Z28,1970,5.7L,210,360,USA
700,40,284,3,17714,Mazda,RX-3,1973,1.1L,190,130,Japan
701,35,262,4,38253,Toyota,2000GT,1969,2.0L,220,150,Japan
702,34,395,1,18200,Fiat,124 Spider,1971,1.6L,170,108,Italy
703,9,356,2,45648,Pontiac,GTO Judge,1969,6.6L,215,366,USA
704,25,57,2,48029,Triumph,Spitfire MkIV,1974,1.5L,155,63,UK
705,32,366,2,39217,Alfa Romeo,GTV 1750,1969,1.8L,195,118,Italy
706,33,394,3,6208,Maserati,Bora,1973,4.7L,265,310,Italy
707,50,389,2,33437,Opel,GT,1971,1.9L,185,102,Germany
708,23,184,2,22135,Aston Martin,DB6,1966,4.0L,240,282,UK
709,0,50,3,6976,Ford,Mustang Boss 302,1969,5.0L,220,290,USA
